ts,bid_px,ask_px,bid_sz,ask_sz
1773754203903015840,252.63,252.78,100.0,100.0
1773754203903050447,250.0,252.78,100.0,100.0
1773754203903076456,252.63,252.78,100.0,100.0
1773754203903096723,250.0,252.78,100.0,100.0
1773754203903135389,252.63,252.78,100.0,100.0
1773754203903155448,250.0,252.78,100.0,100.0
1773754203903656364,252.63,252.78,100.0,100.0
1773754203903686415,250.0,252.78,100.0,100.0
1773754203905525370,252.66,252.78,100.0,100.0
1773754203906380921,250.0,252.78,100.0,100.0
1773754203906402593,252.66,252.78,100.0,100.0
1773754203907640726,250.0,252.78,100.0,100.0
1773754203907664881,252.67,252.78,100.0,100.0
1773754203922263086,252.67,253.35,100.0,100.0
1773754203922771858,252.67,252.78,100.0,100.0
1773754203923030475,252.67,253.35,100.0,100.0
1773754203953353147,250.0,253.35,100.0,100.0
1773754203953382490,252.67,253.35,100.0,100.0
1773754203954540880,250.0,253.35,100.0,100.0
1773754203954569052,252.67,253.35,100.0,100.0
1773754203955485412,250.0,253.35,100.0,100.0
1773754203955510903,252.68,253.35,100.0,100.0
1773754203985110451,252.68,252.78,100.0,100.0
1773754203985412594,250.0,252.78,100.0,100.0
1773754203985635837,252.63,252.78,100.0,100.0
1773754204031167768,252.63,253.35,100.0,100.0
1773754204031189667,250.0,253.35,100.0,100.0
1773754204032241301,250.0,252.78,100.0,100.0
1773754204063334232,250.0,253.35,100.0,100.0
1773754204063597909,252.63,253.35,100.0,100.0
1773754204063630869,252.63,252.78,100.0,100.0
1773754204178803580,250.0,252.78,100.0,100.0
1773754204179412218,250.0,252.78,100.0,100.0
1773754204179435531,250.0,253.35,100.0,100.0
1773754204179609504,252.62,253.35,100.0,100.0
1773754204179693753,252.59,253.35,100.0,100.0
1773754204179828189,250.0,253.35,100.0,100.0
1773754204180124975,250.0,252.7,100.0,100.0
1773754204180435517,250.0,253.35,100.0,100.0
1773754204180683435,250.0,252.68,100.0,100.0
1773754204180938357,250.0,253.35,100.0,100.0
1773754204181021724,250.0,252.68,100.0,100.0
1773754204181045330,250.0,253.35,100.0,100.0
1773754204181070934,250.0,252.68,100.0,100.0
1773754204181626005,250.0,253.35,100.0,100.0
1773754204181655564,250.0,252.68,100.0,100.0
1773754204182213679,250.0,253.35,100.0,100.0
1773754204182773829,252.58,253.35,100.0,100.0
1773754204183199554,250.0,253.35,100.0,100.0
1773754204183310277,252.58,253.35,100.0,100.0
1773754204183336314,250.0,253.35,100.0,100.0
1773754204183473534,250.0,252.69,100.0,100.0
1773754204183500064,252.58,252.69,100.0,100.0
1773754204183533599,250.0,252.69,100.0,100.0
1773754204195569429,252.59,252.69,100.0,100.0
1773754204201264970,250.0,252.69,100.0,100.0
1773754204297300608,252.6,252.69,100.0,100.0
1773754204299373190,252.6,252.7,100.0,100.0
1773754204300087822,252.6,253.35,100.0,100.0
1773754204300118242,252.6,252.7,100.0,100.0
1773754204300555250,250.0,252.7,100.0,100.0
1773754204301670633,250.0,253.35,100.0,100.0
1773754204301697633,250.0,252.69,100.0,100.0
1773754204410173002,250.0,253.35,100.0,100.0
1773754204410235320,250.0,252.7,100.0,100.0
1773754204410272028,252.6,252.7,100.0,100.0
1773754204454989833,252.6,252.71,100.0,100.0
1773754204455042732,252.6,253.35,100.0,100.0
1773754204455238976,250.0,253.35,100.0,100.0
1773754204455319522,252.63,253.35,100.0,100.0
1773754204455501342,252.63,252.76,100.0,100.0
1773754204455570997,252.63,253.35,100.0,100.0
1773754204455732196,250.0,253.35,100.0,100.0
1773754204455780692,252.65,253.35,100.0,100.0
1773754204455829266,250.0,253.35,100.0,100.0
1773754204455854400,250.0,252.72,100.0,100.0
1773754204456552505,250.0,253.35,100.0,100.0
1773754204456595942,250.0,252.72,100.0,100.0
1773754204457305937,250.0,253.35,100.0,100.0
1773754204457358519,250.0,252.72,100.0,100.0
1773754204458059732,250.0,253.35,100.0,100.0
1773754204458085715,250.0,252.72,100.0,100.0
1773754204459000328,250.0,253.35,100.0,100.0
1773754204459023022,250.0,252.71,100.0,100.0
1773754204460613300,250.0,252.69,100.0,100.0
1773754204460685546,250.0,252.71,100.0,100.0
1773754204460716373,250.0,253.35,100.0,100.0
1773754204460739275,250.0,252.7,100.0,100.0
1773754204460955502,250.0,253.35,100.0,100.0
1773754204461001957,250.0,252.69,100.0,100.0
1773754204463858154,252.59,252.69,100.0,100.0
1773754204467282651,252.59,252.7,100.0,100.0
1773754204467963452,252.59,253.35,100.0,100.0
1773754204467987736,252.59,252.7,100.0,100.0
1773754204471718858,250.0,252.7,100.0,100.0
1773754204471827895,250.0,252.67,100.0,100.0
